PriceCategory,Prefecture,Municipality,DistrictName,TradePrice,Area,BuildingYear,Period,UnitPrice,Age,Latitude,Longitude
不動産取引価格情報,福岡県,大牟田市,不知火町,24000000,90.0,2008,2023,880000.0,15,33.026489000000005,130.44306933333334
成約価格情報,福岡県,大牟田市,不知火町,24000000,95.0,2008,2023,833684.2105263157,15,33.026489000000005,130.44306933333334
成約価格情報,福岡県,大牟田市,柿園町,20000000,85.0,2003,2023,776470.5882352941,20,33.040644,130.45305766666667
成約価格情報,福岡県,大牟田市,不知火町,21000000,90.0,2008,2023,770000.0,15,33.026489000000005,130.44306933333334
不動産取引価格情報,福岡県,大牟田市,山上町,9500000,70.0,2001,2023,447857.14285714284,22,33.033608,130.449887
成約価格情報,福岡県,大牟田市,本町,13000000,85.0,1998,2023,504705.8823529411,25,33.03002383333334,130.44211833333335
不動産取引価格情報,福岡県,大牟田市,本町,13000000,80.0,1998,2023,536250.0,25,33.03002383333334,130.44211833333335
不動産取引価格情報,福岡県,大牟田市,東新町,22000000,70.0,2014,2023,1037142.857142857,9,33.0378855,130.45410750000002
成約価格情報,福岡県,大牟田市,柿園町,20000000,105.0,2003,2023,628571.4285714285,20,33.040644,130.45305766666667
成約価格情報,福岡県,大牟田市,柿園町,16000000,80.0,2005,2023,660000.0,18,33.040644,130.45305766666667
不動産取引価格情報,福岡県,大牟田市,正山町,3900000,70.0,1990,2023,183857.14285714287,33,33.021393,130.439538
不動産取引価格情報,福岡県,大牟田市,柿園町,20000000,100.0,2003,2023,660000.0,20,33.040644,130.45305766666667
成約価格情報,福岡県,大牟田市,不知火町,26000000,70.0,2022,2023,1225714.2857142857,1,33.026489000000005,130.44306933333334
不動産取引価格情報,福岡県,大牟田市,不知火町,6500000,65.0,1989,2023,330000.0,34,33.026489000000005,130.44306933333334
成約価格情報,福岡県,大牟田市,不知火町,13000000,75.0,2008,2023,572000.0,15,33.026489000000005,130.44306933333334
成約価格情報,福岡県,大牟田市,不知火町,33000000,90.0,2022,2023,1210000.0,1,33.026489000000005,130.44306933333334
成約価格情報,福岡県,大牟田市,大正町,1700000,60.0,1983,2023,93499.99999999999,40,33.031557666666664,130.44131066666668
成約価格情報,福岡県,大牟田市,鳥塚町,5500000,65.0,1986,2023,279230.7692307692,37,33.04104,130.459205
不動産取引価格情報,福岡県,大牟田市,中友町,7800000,70.0,1994,2023,367714.28571428574,29,33.034534,130.441402
不動産取引価格情報,福岡県,大牟田市,日出町,20000000,90.0,2006,2023,733333.3333333333,17,33.03991133333333,130.454788
成約価格情報,福岡県,大牟田市,柿園町,17000000,80.0,2005,2023,701250.0,18,33.040644,130.45305766666667
成約価格情報,福岡県,大牟田市,中友町,7800000,75.0,1994,2023,343200.0,29,33.034534,130.441402
不動産取引価格情報,福岡県,大牟田市,浄真町,15000000,65.0,1997,2023,761538.4615384615,26,33.021149,130.441949
不動産取引価格情報,福岡県,大牟田市,東新町,23000000,70.0,2014,2023,1084285.7142857143,9,33.0378855,130.45410750000002
不動産取引価格情報,福岡県,大牟田市,山上町,13000000,80.0,2001,2023,536250.0,22,33.033608,130.449887
成約価格情報,福岡県,大牟田市,浄真町,16000000,85.0,1997,2023,621176.4705882352,26,33.021149,130.441949
成約価格情報,福岡県,大牟田市,東新町,23000000,75.0,2014,2023,1012000.0,9,33.0378855,130.45410750000002
成約価格情報,福岡県,大牟田市,山上町,11000000,80.0,2001,2023,453750.0,22,33.033608,130.449887
不動産取引価格情報,福岡県,久留米市,諏訪野町,17000000,60.0,1990,2023,934999.9999999999,33,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,16000000,80.0,1998,2023,660000.0,25,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,6500000,40.0,1986,2023,536250.0,37,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,中央町,8600000,55.0,1990,2023,515999.99999999994,33,33.318042,130.505994
不動産取引価格情報,福岡県,久留米市,中央町,1600000,20.0,1990,2023,264000.0,33,33.318042,130.505994
成約価格情報,福岡県,久留米市,国分町,17000000,85.0,2002,2023,660000.0,21,33.294703,130.53665
成約価格情報,福岡県,久留米市,諏訪野町,31000000,90.0,2018,2023,1136666.6666666665,5,33.3065,130.524725
成約価格情報,福岡県,久留米市,諏訪野町,17000000,95.0,1991,2023,590526.3157894737,32,33.3065,130.524725
成約価格情報,福岡県,久留米市,中央町,22000000,80.0,1999,2023,907500.0,24,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,36000000,95.0,2010,2023,1250526.3157894737,13,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,36000000,90.0,2019,2023,1320000.0,4,33.318042,130.505994
不動産取引価格情報,福岡県,久留米市,野中町,18000000,90.0,1992,2023,660000.0,31,33.307018,130.534955
成約価格情報,福岡県,久留米市,通外町,6500000,45.0,1990,2023,476666.6666666666,33,33.316652,130.525441
成約価格情報,福岡県,久留米市,野中町,1000000,20.0,1992,2023,165000.0,31,33.307018,130.534955
成約価格情報,福岡県,久留米市,野中町,23000000,75.0,2018,2023,1012000.0,5,33.307018,130.534955
成約価格情報,福岡県,久留米市,東町,2400000,25.0,1988,2023,316800.0,35,33.311437,130.518123
成約価格情報,福岡県,久留米市,東町,33000000,75.0,2018,2023,1452000.0,5,33.311437,130.518123
成約価格情報,福岡県,久留米市,東町,12000000,55.0,1991,2023,720000.0,32,33.311437,130.518123
成約価格情報,福岡県,久留米市,本町,2700000,25.0,1990,2023,356400.0,33,33.311432,130.507605
不動産取引価格情報,福岡県,久留米市,西町,10000000,75.0,1988,2023,440000.0,35,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,西町,14000000,75.0,1985,2023,615999.9999999999,38,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,西町,13000000,65.0,1985,2023,660000.0,38,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,西町,30000000,70.0,2015,2023,1414285.7142857143,8,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,原古賀町,13000000,55.0,1994,2023,779999.9999999999,29,33.309742,130.510296
成約価格情報,福岡県,久留米市,荘島町,16000000,80.0,2001,2023,660000.0,22,33.314451,130.505668
成約価格情報,福岡県,久留米市,荘島町,1900000,20.0,1991,2023,313500.0,32,33.314451,130.505668
成約価格情報,福岡県,久留米市,津福今町,6700000,70.0,1992,2023,315857.14285714284,31,33.29252,130.505188
成約価格情報,福岡県,久留米市,西町,27000000,70.0,2021,2023,1272857.142857143,2,33.302493,130.517368
成約価格情報,福岡県,久留米市,原古賀町,11000000,75.0,1989,2023,483999.99999999994,34,33.309742,130.510296
成約価格情報,福岡県,久留米市,原古賀町,16000000,90.0,1991,2023,586666.6666666666,32,33.309742,130.510296
不動産取引価格情報,福岡県,久留米市,梅満町,13000000,70.0,1996,2023,612857.1428571428,27,33.308174,130.495508
不動産取引価格情報,福岡県,久留米市,小頭町,8800000,65.0,1992,2023,446769.2307692307,31,33.311235,130.511283
不動産取引価格情報,福岡県,久留米市,城南町,9500000,65.0,1996,2023,482307.6923076923,27,33.320946,130.506326
不動産取引価格情報,福岡県,久留米市,津福本町,17000000,90.0,1992,2023,623333.3333333333,31,33.298169,130.50531
不動産取引価格情報,福岡県,久留米市,通町,5600000,55.0,1988,2023,336000.0,35,33.316912,130.514886
不動産取引価格情報,福岡県,久留米市,通町,15000000,70.0,2003,2023,707142.8571428572,20,33.316912,130.514886
不動産取引価格情報,福岡県,久留米市,東櫛原町,13000000,90.0,1991,2023,476666.6666666666,32,33.323521,130.521087
不動産取引価格情報,福岡県,久留米市,東櫛原町,4500000,45.0,1989,2023,330000.0,34,33.323521,130.521087
成約価格情報,福岡県,久留米市,梅満町,14000000,75.0,1996,2023,615999.9999999999,27,33.308174,130.495508
成約価格情報,福岡県,久留米市,梅満町,13000000,75.0,1996,2023,572000.0,27,33.308174,130.495508
成約価格情報,福岡県,久留米市,小頭町,14000000,75.0,1988,2023,615999.9999999999,35,33.311235,130.511283
成約価格情報,福岡県,久留米市,城南町,26000000,100.0,2004,2023,858000.0,19,33.320946,130.506326
成約価格情報,福岡県,久留米市,城南町,9500000,70.0,1996,2023,447857.14285714284,27,33.320946,130.506326
成約価格情報,福岡県,久留米市,長門石,11000000,85.0,1988,2023,427058.82352941175,35,33.328189800000004,130.4875082
成約価格情報,福岡県,久留米市,東櫛原町,13000000,90.0,1991,2023,476666.6666666666,32,33.323521,130.521087
不動産取引価格情報,福岡県,久留米市,野中町,26000000,80.0,2014,2023,1072500.0,9,33.307018,130.534955
不動産取引価格情報,福岡県,久留米市,野中町,20000000,65.0,2007,2023,1015384.6153846153,16,33.307018,130.534955
不動産取引価格情報,福岡県,久留米市,野中町,10000000,70.0,1990,2023,471428.5714285714,33,33.307018,130.534955
不動産取引価格情報,福岡県,久留米市,通外町,6500000,40.0,1990,2023,536250.0,33,33.316652,130.525441
成約価格情報,福岡県,久留米市,天神町,8000000,70.0,1985,2023,377142.85714285716,38,33.311293,130.521713
成約価格情報,福岡県,久留米市,中央町,32000000,85.0,2010,2023,1242352.9411764704,13,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,17000000,75.0,2007,2023,747999.9999999999,16,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,23000000,115.0,1993,2023,660000.0,30,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,46000000,95.0,2020,2023,1597894.7368421052,3,33.318042,130.505994
成約価格情報,福岡県,久留米市,諏訪野町,17000000,70.0,2002,2023,801428.5714285715,21,33.3065,130.524725
成約価格情報,福岡県,久留米市,諏訪野町,24000000,85.0,2006,2023,931764.7058823529,17,33.3065,130.524725
成約価格情報,福岡県,久留米市,諏訪野町,30000000,85.0,2012,2023,1164705.8823529412,11,33.3065,130.524725
成約価格情報,福岡県,久留米市,白山町,11000000,65.0,1985,2023,558461.5384615384,38,33.314707,130.499843
成約価格情報,福岡県,久留米市,篠原町,2900000,20.0,1991,2023,478500.0,32,33.312463,130.525417
成約価格情報,福岡県,久留米市,篠原町,26000000,75.0,2014,2023,1144000.0,9,33.312463,130.525417
成約価格情報,福岡県,久留米市,大石町,4700000,60.0,1982,2023,258499.99999999997,41,33.314534,130.493616
成約価格情報,福岡県,久留米市,大石町,4800000,60.0,1982,2023,264000.0,41,33.314534,130.493616
成約価格情報,福岡県,久留米市,大石町,11000000,65.0,1982,2023,558461.5384615384,41,33.314534,130.493616
不動産取引価格情報,福岡県,久留米市,東櫛原町,7500000,70.0,1989,2023,353571.4285714286,34,33.323521,130.521087
不動産取引価格情報,福岡県,久留米市,梅満町,22000000,70.0,1997,2023,1037142.857142857,26,33.308174,130.495508
不動産取引価格情報,福岡県,久留米市,梅満町,5300000,50.0,1985,2023,349800.0,38,33.308174,130.495508
不動産取引価格情報,福岡県,久留米市,大手町,2000000,20.0,1990,2023,330000.0,33,33.313554,130.524422
不動産取引価格情報,福岡県,久留米市,小頭町,2600000,20.0,1988,2023,429000.0,35,33.311235,130.511283
不動産取引価格情報,福岡県,久留米市,通町,10000000,50.0,1989,2023,660000.0,34,33.316912,130.514886
成約価格情報,福岡県,久留米市,梅満町,5300000,55.0,1985,2023,318000.0,38,33.308174,130.495508
成約価格情報,福岡県,久留米市,大手町,35000000,95.0,2015,2023,1215789.4736842103,8,33.313554,130.524422
成約価格情報,福岡県,久留米市,通町,10000000,55.0,1989,2023,600000.0,34,33.316912,130.514886
成約価格情報,福岡県,久留米市,通町,9000000,45.0,1980,2023,660000.0,43,33.316912,130.514886
成約価格情報,福岡県,久留米市,長門石,12000000,95.0,1991,2023,416842.10526315786,32,33.328189800000004,130.4875082
成約価格情報,福岡県,久留米市,長門石,11000000,80.0,1988,2023,453750.0,35,33.328189800000004,130.4875082
成約価格情報,福岡県,久留米市,長門石,14000000,85.0,1987,2023,543529.4117647059,36,33.328189800000004,130.4875082
成約価格情報,福岡県,久留米市,宮ノ陣,14000000,85.0,2003,2023,543529.4117647059,20,33.33210166666667,130.53573066666667
成約価格情報,福岡県,久留米市,東櫛原町,16000000,75.0,1991,2023,704000.0,32,33.323521,130.521087
成約価格情報,福岡県,久留米市,長門石,12000000,85.0,1987,2023,465882.35294117645,36,33.328189800000004,130.4875082
成約価格情報,福岡県,久留米市,長門石,12000000,85.0,1988,2023,465882.35294117645,35,33.328189800000004,130.4875082
成約価格情報,福岡県,久留米市,津福本町,11000000,75.0,1991,2023,483999.99999999994,32,33.298169,130.50531
成約価格情報,福岡県,久留米市,小頭町,3100000,25.0,1992,2023,409200.0,31,33.311235,130.511283
不動産取引価格情報,福岡県,久留米市,花畑,28000000,65.0,2008,2023,1421538.4615384615,15,33.306162666666665,130.51571833333335
不動産取引価格情報,福岡県,久留米市,宮ノ陣,14000000,80.0,2003,2023,577500.0,20,33.33210166666667,130.53573066666667
不動産取引価格情報,福岡県,久留米市,津福本町,11000000,70.0,1991,2023,518571.4285714285,32,33.298169,130.50531
不動産取引価格情報,福岡県,久留米市,小頭町,2900000,20.0,1992,2023,478500.0,31,33.311235,130.511283
不動産取引価格情報,福岡県,久留米市,小頭町,5000000,30.0,1992,2023,549999.9999999999,31,33.311235,130.511283
不動産取引価格情報,福岡県,久留米市,長門石,11000000,80.0,1989,2023,453750.0,34,33.328189800000004,130.4875082
成約価格情報,福岡県,久留米市,大手町,3000000,20.0,1990,2023,495000.0,33,33.313554,130.524422
成約価格情報,福岡県,久留米市,原古賀町,22000000,80.0,2006,2023,907500.0,17,33.309742,130.510296
成約価格情報,福岡県,久留米市,西町,7300000,75.0,1985,2023,321199.99999999994,38,33.302493,130.517368
成約価格情報,福岡県,久留米市,西町,26000000,140.0,1985,2023,612857.1428571428,38,33.302493,130.517368
成約価格情報,福岡県,久留米市,津福今町,6700000,80.0,1995,2023,276375.0,28,33.29252,130.505188
成約価格情報,福岡県,久留米市,荘島町,3400000,20.0,1991,2023,561000.0,32,33.314451,130.505668
成約価格情報,福岡県,久留米市,櫛原町,17000000,85.0,1998,2023,660000.0,25,33.319205,130.514914
成約価格情報,福岡県,久留米市,櫛原町,21000000,80.0,1998,2023,866250.0,25,33.319205,130.514914
成約価格情報,福岡県,久留米市,原古賀町,20000000,70.0,2010,2023,942857.1428571428,13,33.309742,130.510296
成約価格情報,福岡県,久留米市,原古賀町,21000000,75.0,2010,2023,924000.0,13,33.309742,130.510296
不動産取引価格情報,福岡県,久留米市,津福今町,6600000,80.0,1992,2023,272250.0,31,33.29252,130.505188
不動産取引価格情報,福岡県,久留米市,津福今町,9800000,85.0,1993,2023,380470.5882352941,30,33.29252,130.505188
不動産取引価格情報,福岡県,久留米市,朝妻町,3000000,20.0,1991,2023,495000.0,32,33.312147,130.546699
不動産取引価格情報,福岡県,久留米市,天神町,8000000,65.0,1985,2023,406153.8461538461,38,33.311293,130.521713
不動産取引価格情報,福岡県,久留米市,諏訪野町,26000000,65.0,2013,2023,1320000.0,10,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,2100000,20.0,1992,2023,346500.0,31,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,白山町,6900000,50.0,1985,2023,455400.0,38,33.314707,130.499843
不動産取引価格情報,福岡県,久留米市,篠原町,12000000,80.0,1996,2023,495000.0,27,33.312463,130.525417
不動産取引価格情報,福岡県,久留米市,国分町,17000000,80.0,2002,2023,701250.0,21,33.294703,130.53665
不動産取引価格情報,福岡県,久留米市,大石町,4800000,55.0,1988,2023,288000.0,35,33.314534,130.493616
不動産取引価格情報,福岡県,久留米市,大石町,4700000,55.0,1982,2023,282000.0,41,33.314534,130.493616
成約価格情報,福岡県,久留米市,日吉町,32000000,90.0,2015,2023,1173333.3333333333,8,33.315683,130.513445
成約価格情報,福岡県,久留米市,東町,30000000,85.0,2018,2023,1164705.8823529412,5,33.311437,130.518123
成約価格情報,福岡県,久留米市,東町,20000000,75.0,2003,2023,880000.0,20,33.311437,130.518123
成約価格情報,福岡県,久留米市,東町,1800000,25.0,1988,2023,237600.0,35,33.311437,130.518123
成約価格情報,福岡県,久留米市,野中町,10000000,75.0,1990,2023,440000.0,33,33.307018,130.534955
成約価格情報,福岡県,久留米市,野中町,27000000,90.0,2014,2023,990000.0,9,33.307018,130.534955
成約価格情報,福岡県,久留米市,野中町,13000000,65.0,1995,2023,660000.0,28,33.307018,130.534955
成約価格情報,福岡県,久留米市,野中町,40000000,105.0,2014,2023,1257142.857142857,9,33.307018,130.534955
成約価格情報,福岡県,久留米市,野中町,26000000,85.0,2014,2023,1009411.7647058822,9,33.307018,130.534955
不動産取引価格情報,福岡県,久留米市,本町,11000000,75.0,1991,2023,483999.99999999994,32,33.311432,130.507605
不動産取引価格情報,福岡県,久留米市,東櫛原町,16000000,75.0,2001,2023,704000.0,22,33.323521,130.521087
不動産取引価格情報,福岡県,久留米市,東合川,4000000,55.0,1984,2023,239999.99999999997,39,33.321087222222225,130.55317255555556
不動産取引価格情報,福岡県,久留米市,長門石,8800000,60.0,1990,2023,483999.99999999994,33,33.328189800000004,130.4875082
不動産取引価格情報,福岡県,久留米市,長門石,6500000,70.0,1990,2023,306428.5714285714,33,33.328189800000004,130.4875082
不動産取引価格情報,福岡県,久留米市,通町,15000000,70.0,2003,2023,707142.8571428572,20,33.316912,130.514886
不動産取引価格情報,福岡県,久留米市,寺町,6300000,65.0,1991,2023,319846.1538461538,32,33.317831,130.520593
不動産取引価格情報,福岡県,久留米市,小頭町,3300000,20.0,1990,2023,544500.0,33,33.311235,130.511283
不動産取引価格情報,福岡県,久留米市,小頭町,4400000,30.0,1990,2023,483999.99999999994,33,33.311235,130.511283
成約価格情報,福岡県,久留米市,六ツ門町,22000000,70.0,2012,2023,1037142.857142857,11,33.312575,130.513775
成約価格情報,福岡県,久留米市,御井旗崎,17000000,80.0,2003,2023,701250.0,20,33.3151818,130.5593718
成約価格情報,福岡県,久留米市,御井旗崎,22000000,75.0,2015,2023,967999.9999999999,8,33.3151818,130.5593718
成約価格情報,福岡県,久留米市,原古賀町,27000000,90.0,2010,2023,990000.0,13,33.309742,130.510296
成約価格情報,福岡県,久留米市,西町,11000000,80.0,1998,2023,453750.0,25,33.302493,130.517368
成約価格情報,福岡県,久留米市,西町,29000000,90.0,2015,2023,1063333.3333333333,8,33.302493,130.517368
成約価格情報,福岡県,久留米市,荘島町,19000000,70.0,2000,2023,895714.2857142857,23,33.314451,130.505668
成約価格情報,福岡県,久留米市,荘島町,1500000,20.0,1991,2023,247500.0,32,33.314451,130.505668
成約価格情報,福岡県,久留米市,櫛原町,15000000,80.0,1998,2023,618750.0,25,33.319205,130.514914
成約価格情報,福岡県,久留米市,朝妻町,3300000,20.0,1991,2023,544500.0,32,33.312147,130.546699
成約価格情報,福岡県,久留米市,西町,27000000,60.0,2021,2023,1485000.0,2,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,六ツ門町,25000000,65.0,2016,2023,1269230.7692307692,7,33.312575,130.513775
不動産取引価格情報,福岡県,久留米市,御井旗崎,22000000,70.0,2015,2023,1037142.857142857,8,33.3151818,130.5593718
不動産取引価格情報,福岡県,久留米市,原古賀町,19000000,80.0,1992,2023,783750.0,31,33.309742,130.510296
不動産取引価格情報,福岡県,久留米市,西町,2500000,15.0,1990,2023,549999.9999999999,33,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,津福今町,5800000,65.0,1992,2023,294461.53846153844,31,33.29252,130.505188
不動産取引価格情報,福岡県,久留米市,荘島町,22000000,70.0,2001,2023,1037142.857142857,22,33.314451,130.505668
不動産取引価格情報,福岡県,久留米市,大石町,6900000,60.0,1982,2023,379500.0,41,33.314534,130.493616
不動産取引価格情報,福岡県,久留米市,諏訪野町,2500000,20.0,1992,2023,412500.0,31,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,1000000,20.0,1992,2023,165000.0,31,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,13000000,60.0,1988,2023,714999.9999999999,35,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,4200000,45.0,1984,2023,307999.99999999994,39,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,2000000,20.0,1992,2023,330000.0,31,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,2900000,20.0,1992,2023,478500.0,31,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,21000000,90.0,1991,2023,770000.0,32,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,29000000,85.0,2012,2023,1125882.3529411764,11,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,12000000,80.0,1998,2023,495000.0,25,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,中央町,34000000,80.0,2010,2023,1402500.0,13,33.318042,130.505994
不動産取引価格情報,福岡県,久留米市,中央町,21000000,80.0,1999,2023,866250.0,24,33.318042,130.505994
成約価格情報,福岡県,久留米市,篠原町,17000000,85.0,1996,2023,660000.0,27,33.312463,130.525417
成約価格情報,福岡県,久留米市,篠原町,2700000,25.0,1991,2023,356400.0,32,33.312463,130.525417
成約価格情報,福岡県,久留米市,篠原町,19000000,75.0,1996,2023,836000.0,27,33.312463,130.525417
成約価格情報,福岡県,久留米市,諏訪野町,13000000,65.0,1988,2023,660000.0,35,33.3065,130.524725
成約価格情報,福岡県,久留米市,中央町,34000000,85.0,2010,2023,1320000.0,13,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,17000000,75.0,2005,2023,747999.9999999999,18,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,38000000,95.0,2010,2023,1320000.0,13,33.318042,130.505994
不動産取引価格情報,福岡県,久留米市,通外町,4300000,40.0,1990,2023,354750.0,33,33.316652,130.525441
不動産取引価格情報,福岡県,久留米市,野中町,23000000,70.0,2018,2023,1084285.7142857143,5,33.307018,130.534955
不動産取引価格情報,福岡県,久留米市,東町,2000000,35.0,1987,2023,188571.42857142858,36,33.311437,130.518123
不動産取引価格情報,福岡県,久留米市,日吉町,3100000,20.0,1991,2023,511500.0,32,33.315683,130.513445
不動産取引価格情報,福岡県,久留米市,本町,8000000,60.0,1988,2023,440000.0,35,33.311432,130.507605
成約価格情報,福岡県,久留米市,本町,9000000,75.0,1988,2023,396000.0,35,33.311432,130.507605
成約価格情報,福岡県,久留米市,野中町,22000000,85.0,2005,2023,854117.6470588235,18,33.307018,130.534955
成約価格情報,福岡県,久留米市,野中町,23000000,70.0,2018,2023,1084285.7142857143,5,33.307018,130.534955
成約価格情報,福岡県,久留米市,東町,21000000,75.0,2006,2023,924000.0,17,33.311437,130.518123
成約価格情報,福岡県,久留米市,東町,11000000,75.0,1981,2023,483999.99999999994,42,33.311437,130.518123
成約価格情報,福岡県,久留米市,東町,40000000,95.0,2017,2023,1389473.6842105263,6,33.311437,130.518123
成約価格情報,福岡県,久留米市,日吉町,3100000,25.0,1991,2023,409200.0,32,33.315683,130.513445
不動産取引価格情報,福岡県,久留米市,荘島町,19000000,65.0,2000,2023,964615.3846153846,23,33.314451,130.505668
不動産取引価格情報,福岡県,久留米市,荘島町,17000000,65.0,1993,2023,863076.923076923,30,33.314451,130.505668
不動産取引価格情報,福岡県,久留米市,荘島町,20000000,65.0,2000,2023,1015384.6153846153,23,33.314451,130.505668
不動産取引価格情報,福岡県,久留米市,荘島町,9500000,70.0,2000,2023,447857.14285714284,23,33.314451,130.505668
不動産取引価格情報,福岡県,久留米市,西町,2600000,20.0,1991,2023,429000.0,32,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,西町,2600000,20.0,1991,2023,429000.0,32,33.302493,130.517368
不動産取引価格情報,福岡県,久留米市,螢川町,2400000,20.0,1990,2023,396000.0,33,33.317268,130.517776
不動産取引価格情報,福岡県,久留米市,螢川町,2000000,30.0,1990,2023,220000.0,33,33.317268,130.517776
不動産取引価格情報,福岡県,久留米市,螢川町,2400000,20.0,1990,2023,396000.0,33,33.317268,130.517776
不動産取引価格情報,福岡県,久留米市,六ツ門町,5500000,30.0,1990,2023,605000.0,33,33.312575,130.513775
成約価格情報,福岡県,久留米市,荘島町,17000000,65.0,2001,2023,863076.923076923,22,33.314451,130.505668
成約価格情報,福岡県,久留米市,西町,19000000,95.0,2009,2023,660000.0,14,33.302493,130.517368
成約価格情報,福岡県,久留米市,西町,29000000,90.0,2015,2023,1063333.3333333333,8,33.302493,130.517368
成約価格情報,福岡県,久留米市,西町,27000000,80.0,2015,2023,1113750.0,8,33.302493,130.517368
成約価格情報,福岡県,久留米市,西町,28000000,90.0,2015,2023,1026666.6666666666,8,33.302493,130.517368
成約価格情報,福岡県,久留米市,原古賀町,12000000,75.0,1992,2023,528000.0,31,33.309742,130.510296
成約価格情報,福岡県,久留米市,御井旗崎,17000000,80.0,2003,2023,701250.0,20,33.3151818,130.5593718
成約価格情報,福岡県,久留米市,国分町,18000000,70.0,2014,2023,848571.4285714285,9,33.294703,130.53665
成約価格情報,福岡県,久留米市,中央町,30000000,75.0,2019,2023,1320000.0,4,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,9400000,65.0,1991,2023,477230.76923076925,32,33.318042,130.505994
成約価格情報,福岡県,久留米市,中央町,17000000,90.0,1999,2023,623333.3333333333,24,33.318042,130.505994
成約価格情報,福岡県,久留米市,天神町,5700000,60.0,1979,2023,313500.0,44,33.311293,130.521713
成約価格情報,福岡県,久留米市,天神町,6500000,75.0,1985,2023,286000.0,38,33.311293,130.521713
不動産取引価格情報,福岡県,久留米市,野中町,13000000,75.0,1995,2023,572000.0,28,33.307018,130.534955
不動産取引価格情報,福岡県,久留米市,東町,18000000,55.0,2009,2023,1080000.0,14,33.311437,130.518123
不動産取引価格情報,福岡県,久留米市,東町,23000000,65.0,2014,2023,1167692.3076923077,9,33.311437,130.518123
不動産取引価格情報,福岡県,久留米市,日吉町,27000000,70.0,2015,2023,1272857.142857143,8,33.315683,130.513445
不動産取引価格情報,福岡県,久留米市,日吉町,6500000,35.0,1991,2023,612857.1428571428,32,33.315683,130.513445
不動産取引価格情報,福岡県,久留米市,本町,1700000,25.0,1991,2023,224400.0,32,33.311432,130.507605
不動産取引価格情報,福岡県,久留米市,朝妻町,3300000,20.0,1991,2023,544500.0,32,33.312147,130.546699
不動産取引価格情報,福岡県,久留米市,朝妻町,3300000,20.0,1991,2023,544500.0,32,33.312147,130.546699
成約価格情報,福岡県,久留米市,野中町,28000000,85.0,2014,2023,1087058.8235294118,9,33.307018,130.534955
成約価格情報,福岡県,久留米市,野中町,20000000,85.0,2005,2023,776470.5882352941,18,33.307018,130.534955
成約価格情報,福岡県,久留米市,東町,11000000,75.0,1981,2023,483999.99999999994,42,33.311437,130.518123
成約価格情報,福岡県,久留米市,東町,31000000,90.0,2014,2023,1136666.6666666665,9,33.311437,130.518123
成約価格情報,福岡県,久留米市,日吉町,37000000,100.0,2016,2023,1221000.0,7,33.315683,130.513445
不動産取引価格情報,福岡県,久留米市,諏訪野町,2800000,20.0,1992,2023,462000.0,31,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,31000000,90.0,2018,2023,1136666.6666666665,5,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,諏訪野町,500000,20.0,1992,2023,82500.0,31,33.3065,130.524725
不動産取引価格情報,福岡県,久留米市,中央町,16000000,55.0,1991,2023,959999.9999999999,32,33.318042,130.505994
不動産取引価格情報,福岡県,久留米市,中央町,37000000,75.0,2015,2023,1627999.9999999998,8,33.318042,130.505994
不動産取引価格情報,福岡県,久留米市,中央町,50000000,100.0,2010,2023,1650000.0,13,33.318042,130.505994
不動産取引価格情報,福岡県,久留米市,中央町,17000000,85.0,1999,2023,660000.0,24,33.318042,130.505994
